K_Nu,K_E,K_Rho,K_incl_top_position_y,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
1,1,1,0.3420999999999999,9.1,0.1098901098901099,5.317667985246846e-13,5.338075681643315e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,9.2,0.108695652173913,5.318642025481088e-13,5.338661237118881e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,9.3,0.1075268817204301,5.319669789351731e-13,5.33929144796152e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,9.4,0.1063829787234042,5.320744194020418e-13,5.339960978082619e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,9.5,0.1052631578947368,5.321858631960919e-13,5.340664813980234e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,9.6,0.1041666666666666,5.323006955548419e-13,5.341398260096262e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,9.7,0.1030927835051546,5.324183460882506e-13,5.342156932230592e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,9.8,0.1020408163265305,5.325382869819438e-13,5.342936748857561e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,9.9,0.101010101010101,5.326600310297176e-13,5.343733920733897e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3420999999999999,10.0,0.1,5.327652642373448e-13,5.343956413632899e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.1,10.0,5.331755203407638e-13,5.331782450528832e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.2,5.0,5.335774810925708e-13,5.332426131013517e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.3,3.3333333333333326,5.367573060732663e-13,5.364091702942648e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.4,2.5,5.33070617471828e-13,5.333427837837055e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.5,2.0,5.332805863311379e-13,5.332912869410761e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.6,1.6666666666666667,5.367138443349103e-13,5.367165483373583e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.7000000000000001,1.4285714285714284,5.374230564698059e-13,5.374141978224684e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.8,1.25,5.346919774780478e-13,5.333794389913047e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,0.9,1.1111111111111112,5.325190217100286e-13,5.338191185358959e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.0,1.0,5.3495180145109e-13,5.332889313743186e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.1,0.909090909090909,5.352479738108253e-13,5.360246586035075e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.2000000000000002,0.8333333333333331,5.356968278396435e-13,5.366541693459711e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.3000000000000005,0.769230769230769,5.362626469777464e-13,5.347036366453318e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.4,0.7142857142857142,5.377660954771778e-13,5.361857817424492e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.5000000000000002,0.6666666666666665,5.36460632176329e-13,5.37011533647226e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.6,0.625,5.317888594233709e-13,5.337302989698704e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.7000000000000002,0.588235294117647,5.347536438599825e-13,5.36288111707548e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.8000000000000005,0.5555555555555555,5.3790053869565e-13,5.379697816456198e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,1.9,0.5263157894736842,5.369365816052867e-13,5.355592874918409e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.0,0.5,5.359809471555032e-13,5.337612727908397e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.1,0.4761904761904761,5.370918162067539e-13,5.34889169529776e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.2,0.4545454545454545,5.385637462459485e-13,5.370882188593941e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.3000000000000003,0.4347826086956521,5.383862292166505e-13,5.380113011408385e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.4000000000000004,0.4166666666666666,5.364204819061919e-13,5.371440887557593e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.5000000000000004,0.3999999999999999,5.339234857941706e-13,5.354706889887949e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.6,0.3846153846153846,5.321165140872583e-13,5.341428681419594e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.7,0.3703703703703703,5.316087297563879e-13,5.337822401446687e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.8000000000000003,0.3571428571428571,5.322993369536672e-13,5.343602761897884e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,2.9000000000000004,0.3448275862068965,5.33709865792682e-13,5.354791953649228e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.0000000000000004,0.3333333333333332,5.352938834885824e-13,5.36661862329804e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.1,0.3225806451612903,5.366322867329577e-13,5.375414321601256e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.2,0.3125,5.375050316453928e-13,5.379344747555792e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.3000000000000003,0.303030303030303,5.378749604973069e-13,5.37828559082031e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.4000000000000004,0.2941176470588235,5.37880362659556e-13,5.373555603460125e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.5000000000000004,0.2857142857142857,5.375499139765151e-13,5.366015976086741e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.6,0.2777777777777778,5.371026177460979e-13,5.357719980702138e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.7,0.2702702702702703,5.366653334568089e-13,5.349997768947573e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.8,0.2631578947368421,5.363255170697547e-13,5.343769292202243e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,3.9,0.2564102564102564,5.36130769564541e-13,5.339541067465807e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.0,0.25,5.360949881642456e-13,5.337467909621823e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.1,0.2439024390243902,5.362071937742772e-13,5.337441323854568e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.2,0.238095238095238,5.36440457970505e-13,5.339179354611773e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.3,0.2325581395348837,5.367596035477299e-13,5.342304802362869e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.4,0.2272727272727273,5.371271757703144e-13,5.346406724928191e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.5,0.2222222222222222,5.375076551855204e-13,5.351084765779396e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.6,0.2173913043478261,5.378706605779047e-13,5.355983123601188e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.7,0.2127659574468085,5.381902344301689e-13,5.360787693246991e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.8,0.2083333333333333,5.384484355348988e-13,5.365261491768489e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,4.9,0.2040816326530611,5.386331047284387e-13,5.369226178187257e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.0,0.2,5.387506002141489e-13,5.372626191124672e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.1,0.196078431372549,5.387671390559001e-13,5.375227312747407e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.2,0.1923076923076923,5.387048174941558e-13,5.377106925857091e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.3,0.1886792452830188,5.385689434180038e-13,5.378276781739037e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.4,0.1851851851851851,5.383668680778139e-13,5.378774226483849e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.5,0.1818181818181818,5.381072385889954e-13,5.378654774700724e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.6,0.1785714285714285,5.377993735787127e-13,5.377985727938097e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.7,0.175438596491228,5.374527631069482e-13,5.376840898726537e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.8,0.1724137931034483,5.370766851255839e-13,5.375296407019913e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,5.9,0.1694915254237288,5.366799258185068e-13,5.373427458952662e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.0,0.1666666666666666,5.362705885788863e-13,5.371305985997602e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.1,0.1639344262295081,5.35855976075969e-13,5.368999011764464e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.2,0.1612903225806451,5.35442530490284e-13,5.366567614568054e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.3,0.1587301587301587,5.350358185124027e-13,5.364066363099971e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.4,0.15625,5.346405495334841e-13,5.361543116872149e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.5,0.1538461538461538,5.342606172515791e-13,5.359039097859039e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.6,0.1515151515151515,5.338991568277532e-13,5.356589155989344e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.7,0.1492537313432836,5.335586113641716e-13,5.354222165870666e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.8,0.1470588235294117,5.332408029138897e-13,5.351961504882482e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,6.9,0.144927536231884,5.329489614377847e-13,5.349843939739452e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.0,0.1428571428571428,5.326800398081082e-13,5.347847415199156e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.1,0.1408450704225352,5.324363029434691e-13,5.345999624093626e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.2,0.1388888888888889,5.322177834482653e-13,5.344307214098513e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.3,0.136986301369863,5.320242215521624e-13,5.342773908748765e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.4,0.1351351351351351,5.318551168196519e-13,5.341400949176741e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.5,0.1333333333333333,5.317097742354595e-13,5.340187495894673e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.6,0.131578947368421,5.315873449877507e-13,5.339130990735488e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.7,0.1298701298701298,5.314868620670842e-13,5.338227478557276e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.8,0.1282051282051282,5.314072711407118e-13,5.33747189118318e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,7.9,0.1265822784810126,5.313474570346909e-13,5.336858295196769e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.0,0.125,5.313062662367462e-13,5.336380106791838e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.1,0.1234567901234568,5.31282525906401e-13,5.336030276433424e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.2,0.1219512195121951,5.312750596350298e-13,5.335801445773785e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.3,0.1204819277108433,5.312827004824529e-13,5.335686080505707e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.4,0.119047619047619,5.313043015555342e-13,5.335676581308705e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.5,0.1176470588235294,5.313387444664753e-13,5.335765375583166e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.6,0.1162790697674418,5.313849459594563e-13,5.335944992580099e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.7,0.1149425287356321,5.314418629958027e-13,5.3362081239116e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.8,0.1136363636363636,5.31508496441016e-13,5.336547671260478e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,8.9,0.1123595505617977,5.315838936889889e-13,5.336956783520784e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.0,0.1111111111111111,5.316671503034845e-13,5.337428884616589e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.1,0.1098901098901099,5.317574108630738e-13,5.337957693332881e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.2,0.108695652173913,5.318538691528732e-13,5.338537236600038e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.3,0.1075268817204301,5.3195576784553e-13,5.339161857341741e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.4,0.1063829787234042,5.320623977229789e-13,5.339826217586675e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.5,0.1052631578947368,5.321730965634213e-13,5.340525297771286e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.6,0.1041666666666666,5.322872477663018e-13,5.341254393140917e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.7,0.1030927835051546,5.324042787426939e-13,5.34200910739269e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.8,0.1020408163265305,5.325236592293763e-13,5.342785344771227e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,9.9,0.101010101010101,5.326448993968019e-13,5.343579300169057e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.1243,10.0,0.1,5.32788706199972e-13,5.344152293510225e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.1,10.0,5.331540383302903e-13,5.331566233581113e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.2,5.0,5.335275847042335e-13,5.33192202961508e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.3,3.3333333333333326,5.36680460064328e-13,5.363295157959813e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.4,2.5,5.329662212736363e-13,5.332304626156735e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.5,2.0,5.331726213695724e-13,5.331855857704391e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.6,1.6666666666666667,5.365830778623669e-13,5.365702992004142e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.7000000000000001,1.4285714285714284,5.373433088424259e-13,5.373385857551722e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.8,1.25,5.346630619480852e-13,5.333634110237581e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,0.9,1.1111111111111112,5.323962904290092e-13,5.337062040993134e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.0,1.0,5.3493241798943e-13,5.332567426668653e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.1,0.909090909090909,5.352701226136715e-13,5.360086660092689e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.2000000000000002,0.8333333333333331,5.35653072708891e-13,5.366123992516561e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.3000000000000005,0.769230769230769,5.362066906805453e-13,5.346512836122928e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.4,0.7142857142857142,5.377123473836369e-13,5.360812234817563e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.5000000000000002,0.6666666666666665,5.364364477726944e-13,5.369708566655096e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.6,0.625,5.317497580772121e-13,5.336880906339663e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.7000000000000002,0.588235294117647,5.346875068211619e-13,5.362069201957232e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.8000000000000005,0.5555555555555555,5.379358488523194e-13,5.380154699413074e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,1.9,0.5263157894736842,5.369682283694831e-13,5.356093511690199e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.0,0.5,5.35991057125908e-13,5.337952778188389e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.1,0.4761904761904761,5.370972360255089e-13,5.349041908426632e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.2,0.4545454545454545,5.3857583606797e-13,5.370976968571507e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.3000000000000003,0.4347826086956521,5.384114062031915e-13,5.380277378898944e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.4000000000000004,0.4166666666666666,5.364520404133399e-13,5.371669427546855e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.5000000000000004,0.3999999999999999,5.339247062556707e-13,5.354804082270246e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.6,0.3846153846153846,5.321034499972694e-13,5.341446206194286e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.7,0.3703703703703703,5.315847895740489e-13,5.337770246907301e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.8000000000000003,0.3571428571428571,5.322723621662403e-13,5.343532739577964e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,2.9000000000000004,0.3448275862068965,5.336868926235627e-13,5.354752466130002e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.0000000000000004,0.3333333333333332,5.352786900724487e-13,5.366631754937461e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.1,0.3225806451612903,5.366252565886654e-13,5.37547474179067e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.2,0.3125,5.375044367003488e-13,5.379431513793848e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.3000000000000003,0.303030303030303,5.378781428689091e-13,5.378372710292588e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.4000000000000004,0.2941176470588235,5.378554068535832e-13,5.373488569874416e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.5000000000000004,0.2857142857142857,5.376164009846222e-13,5.366990056637452e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.6,0.2777777777777778,5.371654308023737e-13,5.358616660667493e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.7,0.2702702702702703,5.36723460812761e-13,5.350801270443737e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.8,0.2631578947368421,5.363785901140444e-13,5.344473816271601e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,3.9,0.2564102564102564,5.361791010707475e-13,5.34015050062203e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.0,0.25,5.361395900475882e-13,5.337994854131911e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.1,0.2439024390243902,5.362489854683163e-13,5.337900084210161e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.2,0.238095238095238,5.364805640518187e-13,5.339586892630739e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.3,0.2325581395348837,5.367990072893689e-13,5.34267726808e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.4,0.2272727272727273,5.371666125113659e-13,5.34675797724028e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.5,0.2222222222222222,5.375475685112796e-13,5.351425595849871e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.6,0.2173913043478261,5.379106660354656e-13,5.356316099325425e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.7,0.2127659574468085,5.382307400009703e-13,5.361121783572586e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.8,0.2083333333333333,5.384891557616746e-13,5.365598474215632e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,4.9,0.2040816326530611,5.386736252344063e-13,5.369565762211148e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,5.0,0.2,5.387844969037502e-13,5.372818748511388e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,5.1,0.196078431372549,5.388014282381179e-13,5.375445861839445e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
1,1,1,0.3429999999999999,5.2,0.1923076923076923,5.387382709932682e-13,5.377342319912728e-13,0.25,50000000000.0,2700,4714.045207910317,2721.655269759087,2502.294445801098
