K_Nu,K_E,K_Rho,K_incl_top_position_y,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
0.9432,1,1,1,9.2,0.108695652173913,5.331446875505889e-13,5.343141745909761e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9432,1,1,1,9.3,0.1075268817204301,5.332739909947289e-13,5.344045043057987e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9432,1,1,1,9.4,0.1063829787234042,5.334064178823676e-13,5.34497434089234e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9432,1,1,1,9.5,0.1052631578947368,5.335413771502177e-13,5.345925176939279e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9432,1,1,1,9.6,0.1041666666666666,5.336783211020619e-13,5.346893389479353e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9432,1,1,1,9.7,0.1030927835051546,5.338167438154726e-13,5.347875110634731e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9432,1,1,1,9.8,0.1020408163265305,5.339561793970513e-13,5.34886675772388e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9432,1,1,1,9.9,0.101010101010101,5.340962000875676e-13,5.349865022895225e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9432,1,1,1,10.0,0.1,5.343072653435019e-13,5.351325675897092e-13,0.25,50000000000.0,2700,4655.337126561655,2737.2472417708896,2502.294445801098
0.9436,1,1,1,0.1,10.0,5.331351959282779e-13,5.331374881234133e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,0.2,5.0,5.334840726188205e-13,5.331488048690324e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,0.3,3.3333333333333326,5.366571486594523e-13,5.363073390935539e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,0.4,2.5,5.329294052284249e-13,5.33192528901416e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,0.5,2.0,5.331456237812592e-13,5.331902485650187e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,0.6,1.6666666666666667,5.365281145324929e-13,5.366329160629621e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,0.7000000000000001,1.4285714285714284,5.37251504461821e-13,5.37544533672021e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,0.8,1.25,5.344993839254029e-13,5.336365762277961e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,0.9,1.1111111111111112,5.324853048037996e-13,5.341803469760461e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.0,1.0,5.35269617301005e-13,5.337359135402731e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.1,0.909090909090909,5.362513380421455e-13,5.36781759861605e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.2000000000000002,0.8333333333333331,5.370533637258738e-13,5.374480987558588e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.3000000000000005,0.769230769230769,5.380807130496456e-13,5.354353516896285e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.4,0.7142857142857142,5.403558370436182e-13,5.371965478075004e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.5000000000000002,0.6666666666666665,5.39451446898913e-13,5.381495191587217e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.6,0.625,5.346888503466251e-13,5.346755983585164e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.7000000000000002,0.588235294117647,5.375987879668216e-13,5.371048159720742e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.8000000000000005,0.5555555555555555,5.406864859354993e-13,5.387097058710454e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,1.9,0.5263157894736842,5.396920915624441e-13,5.36332032758696e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.0,0.5,5.386420996350679e-13,5.34585932836587e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.1,0.4761904761904761,5.394758020331601e-13,5.356020964527415e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.2,0.4545454545454545,5.405442946235747e-13,5.375951629981998e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.3000000000000003,0.4347826086956521,5.399344275692105e-13,5.382993917043532e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.4000000000000004,0.4166666666666666,5.376031090520986e-13,5.372758195820979e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.5000000000000004,0.3999999999999999,5.34911070258005e-13,5.355398931421374e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.6,0.3846153846153846,5.329697217155461e-13,5.34248116737856e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.7,0.3703703703703703,5.324109670317253e-13,5.339803866256219e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.8000000000000003,0.3571428571428571,5.331013901446777e-13,5.34677225973205e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,2.9000000000000004,0.3448275862068965,5.345283333576391e-13,5.359101763853798e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.0000000000000004,0.3333333333333332,5.361151456843886e-13,5.371755336888359e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.1,0.3225806451612903,5.374204682860585e-13,5.380873013710621e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.2,0.3125,5.382125043334379e-13,5.384527349264414e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.3000000000000003,0.303030303030303,5.38452441771481e-13,5.382595578602753e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.4000000000000004,0.2941176470588235,5.383248486638574e-13,5.377260044052239e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.5000000000000004,0.2857142857142857,5.377889973726239e-13,5.367932332983371e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.6,0.2777777777777778,5.371159250505165e-13,5.35756378658772e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.7,0.2702702702702703,5.364434947958254e-13,5.347602197706645e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.8,0.2631578947368421,5.358693806523695e-13,5.339076167142339e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,3.9,0.2564102564102564,5.354496023494435e-13,5.332582961635879e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.0,0.25,5.352046103348311e-13,5.328348701224275e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.1,0.2439024390243902,5.351281267047751e-13,5.326317622282394e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.2,0.238095238095238,5.351963215409172e-13,5.326244344690925e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.3,0.2325581395348837,5.353757810870746e-13,5.327774789276324e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.4,0.2272727272727273,5.356297370570125e-13,5.330510252919088e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.5,0.2222222222222222,5.359225086776018e-13,5.334053998757583e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.6,0.2173913043478261,5.362224712042633e-13,5.33804295871092e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.7,0.2127659574468085,5.365031994924269e-13,5.342162952611921e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.8,0.2083333333333333,5.367447007596194e-13,5.346161088008858e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,4.9,0.2040816326530611,5.3693293744713e-13,5.349844408723906e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.0,0.2,5.371587709287543e-13,5.354021862957125e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.1,0.196078431372549,5.372114611769342e-13,5.356638349329609e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.2,0.1923076923076923,5.371995687320887e-13,5.358683654177803e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.3,0.1886792452830188,5.371262133324454e-13,5.360149712110839e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.4,0.1851851851851851,5.369967036991412e-13,5.361055035681624e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.5,0.1818181818181818,5.368178128260711e-13,5.361437577542527e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.6,0.1785714285714285,5.365971647146047e-13,5.361348518840029e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.7,0.175438596491228,5.363429029283534e-13,5.360848873845637e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.8,0.1724137931034483,5.360626431360184e-13,5.359998170417537e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,5.9,0.1694915254237288,5.357641668099286e-13,5.35886175316007e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.0,0.1666666666666666,5.354545683621414e-13,5.357501382082572e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.1,0.1639344262295081,5.351402856680822e-13,5.355975224790727e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.2,0.1612903225806451,5.348270266006872e-13,5.354336711021216e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.3,0.1587301587301587,5.345197402594744e-13,5.352633855357444e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.4,0.15625,5.342226218958979e-13,5.350908945257336e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.5,0.1538461538461538,5.339391420468187e-13,5.34919850441429e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.6,0.1515151515151515,5.336720921471971e-13,5.3475334562074e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.7,0.1492537313432836,5.334236405392182e-13,5.345939426110798e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.8,0.1470588235294117,5.331953940349559e-13,5.34443713370693e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,6.9,0.144927536231884,5.329884614388958e-13,5.34304283630022e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.0,0.1428571428571428,5.328035164470272e-13,5.341768795350441e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.1,0.1408450704225352,5.326408580361135e-13,5.340623744405948e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.2,0.1388888888888889,5.325004671373854e-13,5.339613343230544e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.3,0.136986301369863,5.323820588389603e-13,5.338740608012026e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.4,0.1351351351351351,5.322851297856214e-13,5.338006311204087e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.5,0.1333333333333333,5.322090005703169e-13,5.337409347039441e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.6,0.131578947368421,5.321533500001573e-13,5.336952016314826e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.7,0.1298701298701298,5.321162900870744e-13,5.336620770014078e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.8,0.1282051282051282,5.320972885115323e-13,5.336415399941482e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,7.9,0.1265822784810126,5.320952919912136e-13,5.336330238735218e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.0,0.125,5.321092153860669e-13,5.336359049995315e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.1,0.1234567901234568,5.32137959251233e-13,5.336495197916024e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.2,0.1219512195121951,5.321804243298279e-13,5.336731791033938e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.3,0.1204819277108433,5.32235523538973e-13,5.337061803874149e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.4,0.119047619047619,5.323021916278552e-13,5.337478178210637e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.5,0.1176470588235294,5.32379392878954e-13,5.337973906622973e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.6,0.1162790697674418,5.324661270953419e-13,5.338542100568875e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.7,0.1149425287356321,5.325614341208442e-13,5.339176044863872e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.8,0.1136363636363636,5.326643971080787e-13,5.339869240401316e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,8.9,0.1123595505617977,5.32774144736483e-13,5.34061543689168e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.0,0.1111111111111111,5.328898525710199e-13,5.341408657152126e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.1,0.1098901098901099,5.330107436315404e-13,5.342243213839705e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.2,0.108695652173913,5.331360883948091e-13,5.343113720256803e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.3,0.1075268817204301,5.332652043211767e-13,5.344015096147447e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.4,0.1063829787234042,5.33397454919244e-13,5.344942568962188e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.5,0.1052631578947368,5.335322485935853e-13,5.345891672072832e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.6,0.1041666666666666,5.33669037135677e-13,5.346858239734281e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.7,0.1030927835051546,5.338073141318235e-13,5.347838400183848e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.8,0.1020408163265305,5.339466132174067e-13,5.348828566991815e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,9.9,0.101010101010101,5.340865061818847e-13,5.349825428697717e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.9436,1,1,1,10.0,0.1,5.342974377007445e-13,5.351284621021322e-13,0.25,50000000000.0,2700,4655.725380309745,2737.136500504868,2502.294445801098
0.8140000000000001,1,1,1,0.1,10.0,5.331369414151102e-13,5.331385025718531e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,0.2,5.0,5.334866009220104e-13,5.331504845525693e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,0.3,3.3333333333333326,5.366545929444082e-13,5.36306576668605e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,0.4,2.5,5.329454002587471e-13,5.33208394707877e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,0.5,2.0,5.331230613104395e-13,5.332460960927497e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,0.6,1.6666666666666667,5.364639476247703e-13,5.368384243963627e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,0.7000000000000001,1.4285714285714284,5.369711367753717e-13,5.379540929587996e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,0.8,1.25,5.343201548979431e-13,5.344367090463001e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,0.9,1.1111111111111112,5.326742281212209e-13,5.352248639684759e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.0,1.0,5.363707376290365e-13,5.350670237466918e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.1,0.909090909090909,5.387740639728429e-13,5.387339319603151e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.2000000000000002,0.8333333333333331,5.40558371169561e-13,5.393775186536995e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.3000000000000005,0.769230769230769,5.426069124471468e-13,5.372519298073728e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.4,0.7142857142857142,5.465601333869451e-13,5.397300703924709e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.5000000000000002,0.6666666666666665,5.464119559092421e-13,5.408919316470095e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.6,0.625,5.414722496817387e-13,5.369691457481859e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.7000000000000002,0.588235294117647,5.441536325064549e-13,5.389530278745346e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.8000000000000005,0.5555555555555555,5.471564605080991e-13,5.403831594859671e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,1.9,0.5263157894736842,5.461000921674061e-13,5.38058858072917e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.0,0.5,5.4477946770502e-13,5.363387680019447e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.1,0.4761904761904761,5.449657403814827e-13,5.37139148000686e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.2,0.4545454545454545,5.450577665682321e-13,5.386728813551902e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.3000000000000003,0.4347826086956521,5.433813670472678e-13,5.388528054168885e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.4000000000000004,0.4166666666666666,5.401580536448083e-13,5.374483937802497e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.5000000000000004,0.3999999999999999,5.368937243318477e-13,5.355857135524516e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.6,0.3846153846153846,5.346845377656239e-13,5.344015285102559e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.7,0.3703703703703703,5.340787466854274e-13,5.343969453757442e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.8000000000000003,0.3571428571428571,5.348318430113216e-13,5.35413051363245e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,2.9000000000000004,0.3448275862068965,5.363309833199544e-13,5.36932420873588e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.0000000000000004,0.3333333333333332,5.379252604563799e-13,5.383858243995937e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.1,0.3225806451612903,5.391295619841381e-13,5.39349578603982e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.2,0.3125,5.396970118457343e-13,5.396197931303523e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.3000000000000003,0.303030303030303,5.395962130110345e-13,5.391941082696631e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.4000000000000004,0.2941176470588235,5.390276036300395e-13,5.383081138864263e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.5000000000000004,0.2857142857142857,5.379897927539758e-13,5.369439195312442e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.6,0.2777777777777778,5.367781368815584e-13,5.354217678876969e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.7,0.2702702702702703,5.355565136139506e-13,5.339134191803393e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.8,0.2631578947368421,5.344441670808655e-13,5.325442696789514e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,3.9,0.2564102564102564,5.335139595435463e-13,5.313918781027881e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.0,0.25,5.327988100346337e-13,5.304923645675463e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.1,0.2439024390243902,5.323011746809596e-13,5.298499771667808e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.2,0.238095238095238,5.320028684790945e-13,5.294469669210095e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.3,0.2325581395348837,5.318736086381898e-13,5.292522487529747e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.4,0.2272727272727273,5.318777236101836e-13,5.292282760608922e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.5,0.2222222222222222,5.319789909553449e-13,5.293360773605995e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.6,0.2173913043478261,5.321439351999757e-13,5.295387361985154e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.7,0.2127659574468085,5.323432706321627e-13,5.29803180452975e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.8,0.2083333333333333,5.325533700521444e-13,5.301016489382024e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,4.9,0.2040816326530611,5.327560250507874e-13,5.304117653004472e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,5.0,0.2,5.330375495309151e-13,5.308107352913001e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,5.1,0.196078431372549,5.33183663413198e-13,5.310907363570518e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,5.2,0.1923076923076923,5.332969706423798e-13,5.313454153926738e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,5.3,0.1886792452830188,5.333760180854684e-13,5.315700888686982e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
0.8140000000000001,1,1,1,5.4,0.1851851851851851,5.334217402722344e-13,5.317628248444769e-13,0.25,50000000000.0,2700,4546.16941818543,2773.735691769012,2502.294445801098
