K_Nu,K_E,K_Rho,K_incl,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
1,1,0.944,1,3.0000000000000004,0.3333333333333332,5.477570494354998e-13,5.362651285147999e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.1,0.3225806451612903,5.479493400385614e-13,5.362465624549256e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.2,0.3125,5.48028162389688e-13,5.361252219184027e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.3000000000000003,0.303030303030303,5.479628143519833e-13,5.358929996501286e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.4000000000000004,0.2941176470588235,5.479163452653836e-13,5.357410692893451e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.5000000000000004,0.2857142857142857,5.477489856134148e-13,5.355119661027345e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.6,0.2777777777777778,5.476659741473796e-13,5.354298647700065e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.7,0.2702702702702703,5.477256220095014e-13,5.35557412410944e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.8,0.2631578947368421,5.479532443127829e-13,5.359228165407702e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,3.9,0.2564102564102564,5.483432734010855e-13,5.36522017375762e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.0,0.25,5.488664026980477e-13,5.373255671553362e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.1,0.2439024390243902,5.494781008717943e-13,5.382870887821158e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.2,0.238095238095238,5.501267803937511e-13,5.39351416865371e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.3,0.2325581395348837,5.507605067507259e-13,5.404614238529308e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.4,0.2272727272727273,5.513319188233035e-13,5.415631717273929e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.5,0.2222222222222222,5.518013955216206e-13,5.426093914315527e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.6,0.2173913043478261,5.521388153640427e-13,5.435615606947713e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.7,0.2127659574468085,5.523235518789782e-13,5.443904147512477e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.8,0.2083333333333333,5.523446714141164e-13,5.450762509048345e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,4.9,0.2040816326530611,5.521994950363808e-13,5.45607942178396e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.0,0.2,5.519936614512953e-13,5.460781106993973e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.1,0.196078431372549,5.515226259039753e-13,5.462854945012048e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.2,0.1923076923076923,5.50914616513318e-13,5.463464390561829e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.3,0.1886792452830188,5.501860895470194e-13,5.462718959774684e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.4,0.1851851851851851,5.493550124947613e-13,5.460752059846116e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.5,0.1818181818181818,5.484398956493e-13,5.457711119599552e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.6,0.1785714285714285,5.474590255589321e-13,5.453749465006121e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.7,0.175438596491228,5.464300647919763e-13,5.449021810882993e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.8,0.1724137931034483,5.453689470306836e-13,5.443671917299349e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,5.9,0.1694915254237288,5.442906523257551e-13,5.437840280856675e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.0,0.1666666666666666,5.43208374697268e-13,5.431654525577224e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.1,0.1639344262295081,5.421336399475114e-13,5.42522989485844e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.2,0.1612903225806451,5.410763227365846e-13,5.418668679930184e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.3,0.1587301587301587,5.400447138129807e-13,5.412060215279627e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.4,0.15625,5.390456213578312e-13,5.405481286878999e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.5,0.1538461538461538,5.380844933540491e-13,5.398996824938235e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.6,0.1515151515151515,5.371655508818993e-13,5.392660778562317e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.7,0.1492537313432836,5.362919248218598e-13,5.386517092643505e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.8,0.1470588235294117,5.354657904013199e-13,5.380600726113857e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,6.9,0.144927536231884,5.346884957915671e-13,5.374938667358617e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.0,0.1428571428571428,5.339606823413465e-13,5.369550915673744e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.1,0.1408450704225352,5.332823949571874e-13,5.36445140790607e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.2,0.1388888888888889,5.326531819814516e-13,5.359648877319267e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.3,0.136986301369863,5.320721844237122e-13,5.355147637998299e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.4,0.1351351351351351,5.315382148726979e-13,5.35094829253709e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.5,0.1333333333333333,5.310498265167856e-13,5.347048363442936e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.6,0.131578947368421,5.306058868827572e-13,5.343448021821443e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.7,0.1298701298701298,5.30203602783991e-13,5.34013016517352e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.8,0.1282051282051282,5.298415614550518e-13,5.337091063098882e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,7.9,0.1265822784810126,5.295177977010468e-13,5.334320840527858e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.0,0.125,5.292303106008598e-13,5.331808699974286e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.1,0.1234567901234568,5.289770894317425e-13,5.329543190490958e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.2,0.1219512195121951,5.287561348662604e-13,5.3275124343634e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.3,0.1204819277108433,5.28565476255263e-13,5.325704317626827e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.4,0.119047619047619,5.284031854027087e-13,5.324106648182134e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.5,0.1176470588235294,5.28267387406351e-13,5.322707285994402e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.6,0.1162790697674418,5.281562689682073e-13,5.321494249136289e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.7,0.1149425287356321,5.280680845634747e-13,5.320455798836421e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.8,0.1136363636363636,5.280011608044863e-13,5.319580506623702e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,8.9,0.1123595505617977,5.279538992992373e-13,5.318857306213141e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.0,0.1111111111111111,5.279247782857603e-13,5.318275532556696e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.1,0.1098901098901099,5.279123531711185e-13,5.317824949651638e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.2,0.108695652173913,5.2791525627344e-13,5.317495769353513e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.3,0.1075268817204301,5.279321958914245e-13,5.317278662607221e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.4,0.1063829787234042,5.279619547689056e-13,5.317164764028457e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.5,0.1052631578947368,5.280033882246715e-13,5.317145671689626e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.6,0.1041666666666666,5.280554218426334e-13,5.317213442207026e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.7,0.1030927835051546,5.281170490146843e-13,5.317360582796584e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.8,0.1020408163265305,5.281873282869554e-13,5.317580040637937e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,9.9,0.101010101010101,5.282653805315779e-13,5.31786518976691e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.944,1,10.0,0.1,5.284119496791638e-13,5.318569340277107e-13,0.25,50000000000.0,2700,4851.85424782985,2801.2193560533933,2502.294445801098
1,1,0.9455,1,0.1,10.0,5.331358751285174e-13,5.33136740241213e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,0.2,5.0,5.334852453874582e-13,5.331486040030894e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,0.3,3.3333333333333326,5.366582339528454e-13,5.363076865961957e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,0.4,2.5,5.329215321021643e-13,5.331942886381176e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,0.5,2.0,5.331971102126108e-13,5.332548016047134e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,0.6,1.6666666666666667,5.365001696051544e-13,5.367542885343417e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,0.7000000000000001,1.4285714285714284,5.374489926891956e-13,5.379425980257012e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,0.8,1.25,5.341477211641993e-13,5.341061670390864e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,0.9,1.1111111111111112,5.318177882862758e-13,5.352600840713997e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.0,1.0,5.341443107003695e-13,5.352055642235303e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.1,0.909090909090909,5.345786769524587e-13,5.38078445225697e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.2000000000000002,0.8333333333333331,5.368072493575575e-13,5.400998186191977e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.3000000000000005,0.769230769230769,5.387181112567107e-13,5.38688778432646e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.4,0.7142857142857142,5.406425175731173e-13,5.393578703023132e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.5000000000000002,0.6666666666666665,5.410527900758972e-13,5.402960742063865e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.6,0.625,5.394059561931381e-13,5.38339489102296e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.7000000000000002,0.588235294117647,5.452604591524793e-13,5.420768331879978e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.8000000000000005,0.5555555555555555,5.500705726059913e-13,5.437818366026608e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,1.9,0.5263157894736842,5.501173310748865e-13,5.408752040270748e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.0,0.5,5.503779244700787e-13,5.389216960941331e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.1,0.4761904761904761,5.530712610390972e-13,5.403633309796384e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.2,0.4545454545454545,5.561916793798306e-13,5.431522572404228e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.3000000000000003,0.4347826086956521,5.572434756516986e-13,5.445408056048422e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.4000000000000004,0.4166666666666666,5.557609298635197e-13,5.436982891368053e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.5000000000000004,0.3999999999999999,5.529975614305347e-13,5.41488125596057e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.6,0.3846153846153846,5.502211448791494e-13,5.391538072849199e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.7,0.3703703703703703,5.483145350198728e-13,5.374604789452916e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.8000000000000003,0.3571428571428571,5.474129063025458e-13,5.365753291502988e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,2.9000000000000004,0.3448275862068965,5.472445457069412e-13,5.362879417605732e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.0000000000000004,0.3333333333333332,5.474259770753972e-13,5.362763793622489e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.1,0.3225806451612903,5.476486420214058e-13,5.362813162727573e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.2,0.3125,5.477483252645828e-13,5.36173277721812e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.3000000000000003,0.303030303030303,5.476941382698681e-13,5.359440224450766e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.4000000000000004,0.2941176470588235,5.4764959968271e-13,5.357852907686472e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.5000000000000004,0.2857142857142857,5.474772203232839e-13,5.355418045307045e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.6,0.2777777777777778,5.473837350335376e-13,5.354393209678549e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.7,0.2702702702702703,5.474292987519327e-13,5.355423457629191e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.8,0.2631578947368421,5.476409245788964e-13,5.358807999389636e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,3.9,0.2564102564102564,5.480145099019792e-13,5.364521108211094e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.0,0.25,5.485219491807974e-13,5.372280649709026e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.1,0.2439024390243902,5.491196481925529e-13,5.381632697242976e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.2,0.238095238095238,5.497567097723405e-13,5.39203312175102e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.3,0.2325581395348837,5.503816677578599e-13,5.402916088698248e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.4,0.2272727272727273,5.509474351926409e-13,5.413745826402629e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.5,0.2222222222222222,5.514144997555011e-13,5.42405167139403e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.6,0.2173913043478261,5.517527120174009e-13,5.433449092567674e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.7,0.2127659574468085,5.519413089098804e-13,5.441645036178373e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.8,0.2083333333333333,5.519691378535558e-13,5.44844120069094e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,4.9,0.2040816326530611,5.518332431132601e-13,5.453724385975939e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.0,0.2,5.516389080602159e-13,5.458418078059566e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.1,0.196078431372549,5.51181423780762e-13,5.460508459799278e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.2,0.1923076923076923,5.505885479328961e-13,5.461154900859399e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.3,0.1886792452830188,5.498764147653535e-13,5.460464086356719e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.4,0.1851851851851851,5.490626883060892e-13,5.458566666011722e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.5,0.1818181818181818,5.481655998873774e-13,5.455607453329436e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.6,0.1785714285714285,5.472031851579012e-13,5.451737348189196e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.7,0.175438596491228,5.461928852918425e-13,5.447108855327592e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.8,0.1724137931034483,5.451504428720806e-13,5.441863762425372e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,5.9,0.1694915254237288,5.440906751509691e-13,5.43614082239627e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.0,0.1666666666666666,5.430266405285034e-13,5.430066145414587e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.1,0.1639344262295081,5.419697539620587e-13,5.423753676902401e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.2,0.1612903225806451,5.409298015437991e-13,5.417304609983518e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.3,0.1587301587301587,5.399150051512472e-13,5.410807362760633e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.4,0.15625,5.389321212561883e-13,5.404337967568906e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.5,0.1538461538461538,5.379865608861812e-13,5.397960744851583e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.6,0.1515151515151515,5.370825206911234e-13,5.391729159678445e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.7,0.1492537313432836,5.362231176287559e-13,5.385686781696553e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.8,0.1470588235294117,5.354105217112332e-13,5.379868287830797e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,6.9,0.144927536231884,5.346460830208639e-13,5.374300463672683e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.0,0.1428571428571428,5.339304505718863e-13,5.369003172474745e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.1,0.1408450704225352,5.33263681509809e-13,5.363990270790865e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.2,0.1388888888888889,5.326453399853967e-13,5.359270457765809e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.3,0.136986301369863,5.320745855382716e-13,5.354848051248414e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.4,0.1351351351351351,5.315502512983826e-13,5.35072368835609e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.5,0.1333333333333333,5.310709124166282e-13,5.346894950797358e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.6,0.131578947368421,5.30635458936795e-13,5.34336208325549e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.7,0.1298701298701298,5.30241121872641e-13,5.340108087352647e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.8,0.1282051282051282,5.298865117240308e-13,5.337129332994247e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,7.9,0.1265822784810126,5.295696869030783e-13,5.33441605895446e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.0,0.125,5.292886698433243e-13,5.331957587487098e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.1,0.1234567901234568,5.290414727661924e-13,5.329742591189541e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.2,0.1219512195121951,5.288261187541023e-13,5.327759317983666e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.3,0.1204819277108433,5.28640658939153e-13,5.325995780214698e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.4,0.119047619047619,5.28483186209661e-13,5.324439911624098e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.5,0.1176470588235294,5.283518460035104e-13,5.323079696642493e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.6,0.1162790697674418,5.282448445871131e-13,5.321903275701282e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.7,0.1149425287356321,5.281604552071246e-13,5.320899029715385e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.8,0.1136363636363636,5.280970224482168e-13,5.320055646794313e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,8.9,0.1123595505617977,5.280529650924012e-13,5.319362173793825e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,9.0,0.1111111111111111,5.280267777629362e-13,5.318808055135457e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,9.1,0.1098901098901099,5.280170314780665e-13,5.318383160457651e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,9.2,0.108695652173913,5.280223734099082e-13,5.318077803317795e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,9.3,0.1075268817204301,5.28041525976174e-13,5.317882752385285e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,9.4,0.1063829787234042,5.280732853275068e-13,5.317789236005643e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
1,1,0.9455,1,9.5,0.1052631578947368,5.281165195026524e-13,5.317788942013618e-13,0.25,50000000000.0,2700,4848.004078530587,2798.996459772038,2502.294445801098
